2021-05-20 04:34:29,118 INFO    MainThread:75039 [wandb_init.py:_resume_backend():258] resuming backend
2021-05-20 04:34:29,120 INFO    MainThread:75039 [wandb_init.py:_pause_backend():249] pausing backend
2021-05-20 04:34:29,120 INFO    MainThread:75039 [jupyter.py:save_ipynb():265] not saving jupyter notebook
2021-05-20 04:34:37,562 INFO    MainThread:75039 [wandb_init.py:_resume_backend():258] resuming backend
2021-05-20 04:34:37,581 INFO    MainThread:75039 [wandb_init.py:_pause_backend():249] pausing backend
2021-05-20 04:34:37,581 INFO    MainThread:75039 [jupyter.py:save_ipynb():265] not saving jupyter notebook
2021-05-20 04:34:38,915 INFO    MainThread:75039 [wandb_init.py:_resume_backend():258] resuming backend
2021-05-20 04:34:38,938 INFO    MainThread:75039 [wandb_init.py:_pause_backend():249] pausing backend
2021-05-20 04:34:38,938 INFO    MainThread:75039 [jupyter.py:save_ipynb():265] not saving jupyter notebook
2021-05-20 04:36:17,810 INFO    MainThread:75039 [wandb_init.py:_resume_backend():258] resuming backend
2021-05-20 04:36:17,812 INFO    MainThread:75039 [wandb_init.py:_pause_backend():249] pausing backend
2021-05-20 04:36:17,813 INFO    MainThread:75039 [jupyter.py:save_ipynb():265] not saving jupyter notebook
2021-05-20 04:37:11,779 INFO    MainThread:75039 [wandb_init.py:_resume_backend():258] resuming backend
2021-05-20 04:37:11,781 INFO    MainThread:75039 [wandb_init.py:_pause_backend():249] pausing backend
2021-05-20 04:37:11,781 INFO    MainThread:75039 [jupyter.py:save_ipynb():265] not saving jupyter notebook
2021-05-20 04:37:14,208 INFO    MainThread:75039 [wandb_init.py:_resume_backend():258] resuming backend
2021-05-20 04:37:14,208 INFO    MainThread:75039 [wandb_init.py:_pause_backend():249] pausing backend
2021-05-20 04:37:14,208 INFO    MainThread:75039 [jupyter.py:save_ipynb():265] not saving jupyter notebook
2021-05-20 04:37:14,549 INFO    MainThread:75039 [wandb_init.py:_resume_backend():258] resuming backend
2021-05-20 04:37:14,550 INFO    MainThread:75039 [wandb_init.py:_pause_backend():249] pausing backend
2021-05-20 04:37:14,550 INFO    MainThread:75039 [jupyter.py:save_ipynb():265] not saving jupyter notebook
2021-05-20 04:37:15,281 INFO    MainThread:75039 [wandb_init.py:_resume_backend():258] resuming backend
2021-05-20 04:37:15,281 INFO    MainThread:75039 [wandb_init.py:_pause_backend():249] pausing backend
2021-05-20 04:37:15,281 INFO    MainThread:75039 [jupyter.py:save_ipynb():265] not saving jupyter notebook
2021-05-20 04:37:16,185 INFO    MainThread:75039 [wandb_init.py:_resume_backend():258] resuming backend
2021-05-20 04:37:16,186 INFO    MainThread:75039 [wandb_init.py:_pause_backend():249] pausing backend
2021-05-20 04:37:16,186 INFO    MainThread:75039 [jupyter.py:save_ipynb():265] not saving jupyter notebook
2021-05-20 04:37:26,310 INFO    MainThread:75039 [wandb_init.py:_resume_backend():258] resuming backend
2021-05-20 04:37:26,312 INFO    MainThread:75039 [wandb_init.py:_pause_backend():249] pausing backend
2021-05-20 04:37:26,312 INFO    MainThread:75039 [jupyter.py:save_ipynb():265] not saving jupyter notebook
2021-05-20 04:38:11,779 INFO    MainThread:75039 [wandb_init.py:_resume_backend():258] resuming backend
2021-05-20 04:38:11,782 INFO    MainThread:75039 [wandb_init.py:_pause_backend():249] pausing backend
2021-05-20 04:38:11,782 INFO    MainThread:75039 [jupyter.py:save_ipynb():265] not saving jupyter notebook
2021-05-20 04:38:12,188 INFO    MainThread:75039 [wandb_init.py:_resume_backend():258] resuming backend
2021-05-20 04:38:12,189 INFO    MainThread:75039 [wandb_init.py:_pause_backend():249] pausing backend
2021-05-20 04:38:12,189 INFO    MainThread:75039 [jupyter.py:save_ipynb():265] not saving jupyter notebook
2021-05-20 04:38:12,491 INFO    MainThread:75039 [wandb_init.py:_resume_backend():258] resuming backend
2021-05-20 04:38:12,491 INFO    MainThread:75039 [wandb_init.py:_pause_backend():249] pausing backend
2021-05-20 04:38:12,491 INFO    MainThread:75039 [jupyter.py:save_ipynb():265] not saving jupyter notebook
2021-05-20 04:38:12,857 INFO    MainThread:75039 [wandb_init.py:_resume_backend():258] resuming backend
2021-05-20 04:38:12,857 INFO    MainThread:75039 [wandb_init.py:_pause_backend():249] pausing backend
2021-05-20 04:38:12,857 INFO    MainThread:75039 [jupyter.py:save_ipynb():265] not saving jupyter notebook
2021-05-20 04:38:24,640 INFO    MainThread:75039 [wandb_init.py:_resume_backend():258] resuming backend
2021-05-20 04:38:24,642 INFO    MainThread:75039 [wandb_init.py:_pause_backend():249] pausing backend
2021-05-20 04:38:24,642 INFO    MainThread:75039 [jupyter.py:save_ipynb():265] not saving jupyter notebook
2021-05-20 04:42:53,430 INFO    MainThread:75039 [wandb_init.py:_resume_backend():258] resuming backend
2021-05-20 04:42:53,432 INFO    MainThread:75039 [wandb_init.py:_pause_backend():249] pausing backend
2021-05-20 04:42:53,432 INFO    MainThread:75039 [jupyter.py:save_ipynb():265] not saving jupyter notebook
2021-05-20 04:42:53,660 INFO    MainThread:75039 [wandb_init.py:_resume_backend():258] resuming backend
2021-05-20 04:42:53,660 INFO    MainThread:75039 [wandb_init.py:_pause_backend():249] pausing backend
2021-05-20 04:42:53,660 INFO    MainThread:75039 [jupyter.py:save_ipynb():265] not saving jupyter notebook
